##NAMES=Rutile
##RRUFFID=R040049
##IDEAL CHEMISTRY=TiO_2_
##LOCALITY=Graves Mountain, Lincoln County, Georgia, USA
##OWNER=RRUFF
##SOURCE=University of Arizona Mineral Museum
##DESCRIPTION=Reddish-black fragments
##STATUS=The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis
##URL=https://www.rruff.net/odr/rruff_sample/R040049
##MEASURED CHEMISTRY=(Ti_1.00_Fe_0.01_)O_2_
##DIFFRACTION SAMPLE DESCRIPTION=Powder, mixture of 87% rutile, 13% hematite
##CELL PARAMETERS=a: 4.5955 b: 4.5955 c: 2.9598 alpha: 90 beta: 90 gamma: 90 volume: 62.51 crystal system: tetragonal
##FILETYPE=Processed Powder Diffraction Profile

5.000, 0.000
5.010, 6.579
5.020, 0.728
5.030, 2.254
5.040, 4.625
5.050, 0.158
5.060, 7.071
5.070, 2.278
5.080, 3.623
5.090, 3.958
5.100, 4.224
5.110, 4.475
5.120, 5.795
5.130, 7.910
5.140, 11.013
5.150, 9.543
5.160, 4.918
5.170, 10.883
5.180, 5.022
5.190, 7.994
5.200, 4.951
5.210, 11.922
5.220, 3.882
5.230, 7.873
5.240, 1.835
5.250, 7.800
5.260, 6.789
5.270, 9.759
5.280, 13.963
5.290, 7.925
5.300, 0.077
5.310, 2.112
5.320, 7.856
5.330, 13.826
5.340, 4.797
5.350, 3.770
5.360, 0.745
5.370, 3.721
5.380, 9.698
5.390, 13.676
5.400, 7.654
5.410, 3.634
5.420, 12.615
5.430, 6.596
5.440, 10.578
5.450, 2.561
5.460, 15.550
5.470, 6.563
5.480, 6.553
5.490, 6.545
5.500, 7.536
5.510, 2.528
5.520, 5.521
5.530, 6.514
5.540, 3.507
5.550, 0.499
5.560, 11.496
5.570, 7.491
5.580, 8.491
5.590, 1.493
5.600, 10.494
5.610, 14.496
5.620, 5.499
5.630, 8.502
5.640, 12.504
5.650, 6.507
5.660, 7.511
5.670, 16.514
5.680, 18.517
5.690, 4.521
5.700, 12.524
5.710, 12.527
5.720, 12.530
5.730, 17.532
5.740, 5.535
5.750, 11.537
5.760, 9.536
5.770, 8.536
5.780, 9.535
5.790, 15.534
5.800, 10.534
5.810, 17.533
5.820, 12.533
5.830, 11.532
5.840, 15.532
5.850, 8.533
5.860, 14.533
5.870, 9.533
5.880, 10.533
5.890, 7.533
5.900, 15.575
5.910, 10.777
5.920, 12.812
5.930, 0.809
5.940, 17.811
5.950, 10.809
5.960, 17.837
5.970, 9.863
5.980, 15.861
5.990, 14.859
6.000, 17.881
6.010, 5.879
6.020, 14.880
6.030, 9.898
6.040, 25.896
6.050, 16.895
6.060, 12.894
6.070, 19.924
6.080, 7.923
6.090, 13.921
6.100, 16.933
6.110, 14.932
6.120, 14.001
6.130, 17.000
6.140, 21.999
6.150, 16.192
6.160, 13.323
6.170, 13.320
6.180, 17.323
6.190, 8.320
6.200, 6.374
6.210, 15.413
6.220, 16.437
6.230, 11.452
6.240, 14.471
6.250, 15.441
6.260, 17.458
6.270, 18.469
6.280, 9.483
6.290, 21.497
6.300, 13.510
6.310, 8.525
6.320, 18.536
6.330, 10.547
6.340, 14.557
6.350, 19.568
6.360, 9.567
6.370, 16.572
6.380, 12.573
6.390, 14.575
6.400, 13.576
6.410, 15.579
6.420, 14.577
6.430, 7.582
6.440, 15.568
6.450, 11.572
6.460, 8.576
6.470, 8.580
6.480, 13.583
6.490, 14.586
6.500, 13.533
6.510, 13.354
6.520, 5.358
6.530, 10.362
6.540, 20.366
6.550, 7.368
6.560, 9.349
6.570, 15.351
6.580, 5.357
6.590, 8.362
6.600, 10.368
6.610, 8.372
6.620, 11.379
6.630, 3.386
6.640, 8.393
6.650, 13.394
6.660, 3.401
6.670, 2.409
6.680, 5.416
6.690, 1.424
6.700, 5.431
6.710, 4.434
6.720, 2.442
6.730, 9.450
6.740, 3.457
6.750, 11.409
6.760, 6.417
6.770, 4.426
6.780, 4.434
6.790, 0.566
6.800, 5.442
6.810, 4.451
6.820, 2.541
6.830, 0.533
6.840, 3.475
6.850, 2.483
6.860, 7.492
6.870, 0.500
6.880, 2.508
6.890, 2.517
6.900, 2.525
6.910, 0.466
6.920, 2.542
6.930, 0.449
6.940, 1.560
6.950, 7.568
6.960, 5.577
6.970, 2.585
6.980, 3.594
6.990, 0.397
7.000, 6.612
7.010, 8.621
7.020, 2.630
7.030, 7.639
7.040, 0.648
7.050, 0.343
7.060, 4.666
7.070, 6.675
7.080, 1.685
7.090, 6.694
7.100, 4.703
7.110, 3.712
7.120, 4.720
7.130, 0.281
7.140, 0.272
7.150, 3.736
7.160, 11.745
7.170, 2.754
7.180, 2.763
7.190, 0.229
7.200, 8.780
7.210, 4.789
7.220, 1.798
7.230, 4.807
7.240, 1.184
7.250, 5.824
7.260, 1.834
7.270, 2.843
7.280, 0.852
7.290, 3.138
7.300, 1.871
7.310, 0.121
7.320, 2.112
7.330, 4.896
7.340, 0.904
7.350, 2.911
7.360, 0.081
7.370, 7.926
7.380, 0.933
7.390, 1.940
7.400, 8.946
7.410, 3.953
7.420, 3.960
7.430, 0.967
7.440, 4.973
7.450, 5.980
7.460, 9.987
7.470, 4.994
7.480, 3.001
7.490, 13.010
7.500, 0.018
7.510, 7.108
7.520, 9.116
7.530, 4.125
7.540, 0.133
7.550, 4.142
7.560, 0.150
7.570, 4.159
7.580, 6.168
7.590, 4.177
7.600, 7.186
7.610, 12.194
7.620, 0.213
7.630, 14.222
7.640, 6.231
7.650, 6.241
7.660, 5.250
7.670, 3.259
7.680, 4.269
7.690, 6.278
7.700, 6.288
7.710, 6.303
7.720, 3.313
7.730, 3.324
7.740, 7.335
7.750, 2.408
7.760, 10.419
7.770, 9.430
7.780, 13.441
7.790, 10.452
7.800, 3.647
7.810, 4.659
7.820, 6.670
7.830, 6.681
7.840, 2.692
7.850, 10.704
7.860, 7.716
7.870, 5.727
7.880, 6.742
7.890, 8.753
7.900, 5.765
7.910, 12.777
7.920, 2.789
7.930, 8.802
7.940, 10.814
7.950, 5.827
7.960, 3.839
7.970, 6.852
7.980, 3.865
7.990, 4.847
8.000, 3.860
8.010, 6.873
8.020, 5.730
8.030, 9.814
8.040, 7.827
8.050, 3.840
8.060, 5.853
8.070, 8.863
8.080, 8.877
8.090, 13.890
8.100, 6.903
8.110, 3.892
8.120, 6.905
8.130, 3.895
8.140, 2.908
8.150, 2.921
8.160, 9.934
8.170, 3.947
8.180, 6.961
8.190, 1.953
8.200, 5.967
8.210, 6.980
8.220, 0.995
8.230, 2.009
8.240, 12.021
8.250, 7.018
8.260, 10.033
8.270, 6.047
8.280, 10.062
8.290, 7.077
8.300, 2.091
8.310, 5.107
8.320, 9.121
8.330, 5.121
8.340, 9.197
8.350, 11.211
8.360, 5.226
8.370, 6.240
8.380, 2.255
8.390, 11.258
8.400, 5.272
8.410, 2.287
8.420, 2.301
8.430, 8.316
8.440, 1.265
8.450, 4.413
8.460, 4.427
8.470, 6.442
8.480, 6.456
8.490, 6.283
8.500, 6.298
8.510, 1.305
8.520, 7.196
8.530, 7.211
8.540, 7.226
8.550, 0.240
8.560, 10.248
8.570, 3.263
8.580, 6.278
8.590, 5.292
8.600, 8.307
8.610, 7.321
8.620, 6.336
8.630, 11.350
8.640, 1.365
8.650, 8.379
8.660, 3.394
8.670, 4.408
8.680, 2.674
8.690, 3.689
8.700, 1.300
8.710, 5.722
8.720, 6.801
8.730, 3.814
8.740, 7.825
8.750, 6.839
8.760, 7.850
8.770, 0.871
8.780, 0.892
8.790, 4.905
8.800, 6.919
8.810, 0.068
8.820, 4.943
8.830, 4.956
8.840, 4.969
8.850, 8.982
8.860, 7.995
8.870, 3.008
8.880, 5.021
8.890, 3.034
8.900, 0.054
8.910, 7.067
8.920, 1.079
8.930, 7.092
8.940, 0.896
8.950, 7.116
8.960, 6.128
8.970, 2.140
8.980, 1.152
8.990, 2.836
9.000, 6.174
9.010, 6.184
9.020, 5.194
9.030, 2.204
9.040, 7.349
9.050, 6.359
9.060, 5.369
9.070, 0.389
9.080, 3.399
9.090, 5.408
9.100, 10.418
9.110, 2.501
9.120, 2.510
9.130, 8.519
9.140, 4.529
9.150, 8.612
9.160, 1.621
9.170, 8.630
9.180, 2.639
9.190, 7.648
9.200, 12.657
9.210, 7.665
9.220, 1.325
9.230, 11.683
9.240, 5.692
9.250, 3.700
9.260, 8.709
9.270, 0.717
9.280, 7.725
9.290, 7.733
9.300, 7.742
9.310, 2.750
9.320, 10.758
9.330, 3.766
9.340, 6.791
9.350, 6.799
9.360, 8.807
9.370, 6.815
9.380, 3.822
9.390, 4.830
9.400, 7.919
9.410, 9.133
9.420, 4.140
9.430, 3.148
9.440, 4.155
9.450, 5.162
9.460, 6.169
9.470, 6.176
9.480, 1.183
9.490, 3.190
9.500, 1.197
9.510, 8.204
9.520, 2.210
9.530, 0.783
9.540, 6.223
9.550, 9.229
9.560, 6.234
9.570, 1.265
9.580, 6.270
9.590, 7.276
9.600, 5.281
9.610, 4.287
9.620, 11.292
9.630, 4.297
9.640, 1.698
9.650, 4.306
9.660, 1.310
9.670, 9.314
9.680, 3.350
9.690, 6.355
9.700, 1.359
9.710, 8.364
9.720, 7.402
9.730, 3.406
9.740, 2.411
9.750, 8.415
9.760, 4.419
9.770, 5.423
9.780, 6.427
9.790, 10.432
9.800, 4.436
9.810, 7.439
9.820, 8.443
9.830, 11.447
9.840, 3.451
9.850, 6.454
9.860, 7.458
9.870, 3.539
9.880, 3.462
9.890, 3.463
9.900, 0.382
9.910, 0.617
9.920, 2.383
9.930, 2.383
9.940, 6.384
9.950, 5.384
9.960, 0.384
9.970, 0.383
9.980, 10.383
9.990, 3.383
10.000, 1.382
10.010, 5.372
10.020, 1.371
10.030, 11.371
10.040, 6.370
10.050, 5.369
10.060, 7.368
10.070, 11.367
10.080, 8.365
10.090, 0.364
10.100, 6.358
10.110, 6.357
10.120, 7.355
10.130, 4.354
10.140, 6.290
10.150, 4.288
10.160, 6.287
10.170, 9.288
10.180, 6.286
10.190, 4.100
10.200, 2.098
10.210, 10.096
10.220, 7.094
10.230, 1.908
10.240, 7.089
10.250, 4.086
10.260, 0.083
10.270, 1.077
10.280, 10.073
10.290, 5.070
10.300, 0.934
10.310, 4.062
10.320, 6.057
10.330, 4.053
10.340, 0.952
10.350, 1.043
10.360, 7.038
10.370, 8.032
10.380, 2.027
10.390, 4.022
10.400, 3.017
10.410, 2.013
10.420, 4.909
10.430, 7.904
10.440, 2.899
10.450, 7.894
10.460, 5.889
10.470, 5.882
10.480, 7.877
10.490, 4.872
10.500, 7.867
10.510, 3.863
10.520, 9.858
10.530, 0.146
10.540, 7.849
10.550, 4.844
10.560, 6.840
10.570, 7.836
10.580, 1.832
10.590, 1.173
10.600, 3.178
10.610, 2.815
10.620, 0.809
10.630, 4.802
10.640, 3.795
10.650, 6.788
10.660, 10.782
10.670, 7.775
10.680, 5.767
10.690, 3.760
10.700, 8.753
10.710, 8.746
10.720, 1.739
10.730, 1.656
10.740, 8.649
10.750, 5.642
10.760, 0.365
10.770, 2.627
10.780, 6.620
10.790, 2.612
10.800, 0.605
10.810, 4.597
10.820, 1.590
10.830, 11.583
10.840, 1.441
10.850, 11.434
10.860, 5.426
10.870, 0.582
10.880, 9.410
10.890, 3.403
10.900, 2.394
10.910, 0.613
10.920, 0.378
10.930, 5.370
10.940, 10.362
10.950, 3.354
10.960, 2.347
10.970, 9.339
10.980, 4.331
10.990, 7.324
11.000, 11.316
11.010, 0.308
11.020, 9.301
11.030, 2.293
11.040, 4.285
11.050, 0.278
11.060, 3.271
11.070, 7.012
11.080, 5.005
11.090, 4.048
11.100, 5.033
11.110, 4.962
11.120, 1.955
11.130, 3.949
11.140, 1.943
11.150, 5.937
11.160, 1.923
11.170, 4.909
11.180, 3.903
11.190, 3.897
11.200, 4.891
11.210, 6.885
11.220, 3.878
11.230, 7.872
11.240, 4.866
11.250, 6.861
11.260, 6.855
11.270, 4.849
11.280, 5.843
11.290, 6.831
11.300, 7.826
11.310, 1.821
11.320, 5.856
11.330, 3.851
11.340, 3.847
11.350, 0.842
11.360, 0.162
11.370, 2.872
11.380, 5.868
11.390, 4.864
11.400, 8.860
11.410, 13.857
11.420, 0.853
11.430, 6.714
11.440, 7.710
11.450, 9.706
11.460, 5.693
11.470, 8.689
11.480, 3.686
11.490, 5.682
11.500, 7.605
11.510, 9.602
11.520, 10.599
11.530, 4.596
11.540, 7.519
11.550, 7.516
11.560, 7.513
11.570, 2.510
11.580, 10.604
11.590, 4.698
11.600, 6.696
11.610, 2.693
11.620, 7.691
11.630, 4.688
11.640, 4.686
11.650, 5.684
11.660, 9.682
11.670, 6.680
11.680, 11.678
11.690, 11.676
11.700, 5.832
11.710, 1.830
11.720, 8.828
11.730, 3.809
11.740, 3.807
11.750, 10.962
11.760, 9.960
11.770, 16.959
11.780, 3.957
11.790, 6.875
11.800, 9.667
11.810, 3.695
11.820, 9.723
11.830, 1.722
