## Sumup : test_f[4, 5, 6, 7].dat : 4 files
# # I(2Theta) vs. 2Theta :  IsMon = [9756629, 9757176, 9829431, 9840326, 9846266, 9840825, 9844477, 9841924, 9840945, 9844077, 9844991, 9836086, 9840324, 9841353, 9840286] IsPos = [-0.35020000000000001, -0.69240000000000002, -1.0490999999999999, -1.3999999999999999, -1.7497, -10.3489, -10.6996, -11.0495, -11.4001, -11.75, -20.348600000000001, -20.6997, -21.049700000000001, -21.400400000000001, -21.749700000000001] Positions = [-0.34999999999999998, -0.69999999999999996, -1.05, -1.3999999999999999, -1.75, -10.35, -10.699999999999999, -11.050000000000001, -11.4, -11.75, -20.350000000000001, -20.699999999999999, -21.050000000000001, -21.399999999999999, -21.75] Mode = auto AquTime = 10.000000 Bad channels = /beamlines/bl04/controls/mythen/cal/bad_20161108_13KeV.chans Ang conv = /beamlines/bl04/controls/mythen/cal/angconv_20150421_pk3.off Binsize = 0.0060
#test_fsum.dat : imon 3.92601e+07 sec 0 i14 0 iring 0 ixbfe_tot 0 idcm2 0 ixbo_tot 0 ixbo_timer 0 ixbhp_tot 0 ixbpd_tot 0 Monitor 0 
#     10413
 1.1380000E+00  7.2257728E+04  5.2348443E+02
 1.1440000E+00  7.3644573E+04  5.3071697E+02
 1.1500000E+00  7.3523398E+04  5.2785548E+02
 1.1560000E+00  7.4438961E+04  5.3237757E+02
 1.1620000E+00  7.5061535E+04  5.3759421E+02
 1.1680000E+00  7.5749625E+04  5.3545189E+02
 1.1740000E+00  7.6223500E+04  5.3612513E+02
 1.1800000E+00  7.5526632E+04  5.3396645E+02
 1.1860000E+00  7.6664615E+04  5.4122879E+02
 1.1920000E+00  7.7455247E+04  5.4269576E+02
 1.1980000E+00  7.7819478E+04  5.4566763E+02
 1.2040000E+00  7.7890887E+04  5.4671610E+02
 1.2100000E+00  7.9003879E+04  5.4787244E+02
 1.2160000E+00  7.9550045E+04  5.5033416E+02
 1.2220000E+00  7.9926676E+04  5.5119011E+02
 1.2280000E+00  8.0561575E+04  5.5327539E+02
 1.2340000E+00  8.1482186E+04  5.5512191E+02
 1.2400000E+00  8.1648053E+04  5.5554564E+02
 1.2460000E+00  8.2037282E+04  5.5852674E+02
 1.2520000E+00  8.2351065E+04  5.5938327E+02
 1.2580000E+00  8.2996261E+04  5.6193115E+02
 1.2640000E+00  8.2747818E+04  5.6141376E+02
 1.2700000E+00  8.3948834E+04  5.6490000E+02
 1.2760000E+00  8.4266050E+04  5.6679252E+02
 1.2820000E+00  8.4883100E+04  5.6696690E+02
 1.2880000E+00  8.5641477E+04  5.6897455E+02
 1.2940000E+00  8.5512210E+04  5.6931550E+02
 1.3000000E+00  8.6056597E+04  5.7242672E+02
 1.3060000E+00  8.6807705E+04  5.7378490E+02
 1.3120000E+00  8.6752709E+04  5.7511873E+02
 1.3180000E+00  8.7493962E+04  5.7765856E+02
 1.3240000E+00  8.8158761E+04  5.7591044E+02
 1.3300000E+00  8.7462018E+04  5.7464003E+02
 1.3360000E+00  8.8690638E+04  5.7940467E+02
 1.3420000E+00  8.9140995E+04  5.8498996E+02
 1.3480000E+00  8.9592451E+04  5.8034008E+02
 1.3540000E+00  9.0358892E+04  5.8328748E+02
 1.3600000E+00  9.0695324E+04  5.8769580E+02
 1.3660000E+00  9.0459844E+04  5.8760453E+02
 1.3720000E+00  9.1226147E+04  5.8839203E+02
 1.3780000E+00  9.1973435E+04  5.9302768E+02
 1.3840000E+00  9.1742496E+04  5.9411394E+02
 1.3900000E+00  9.2751552E+04  5.9354535E+02
 1.3960000E+00  9.2749862E+04  5.9316060E+02
 1.4020000E+00  9.3662218E+04  5.9767665E+02
 1.4080000E+00  9.3807147E+04  5.9770616E+02
 1.4140000E+00  9.4135238E+04  6.0135857E+02
 1.4200000E+00  9.4090592E+04  5.9944592E+02
 1.4260000E+00  9.5279283E+04  6.0397339E+02
 1.4320000E+00  9.5667475E+04  6.0196534E+02
 1.4380000E+00  9.5617264E+04  6.0426072E+02
 1.4440000E+00  9.6381276E+04  6.0360585E+02
 1.4500000E+00  9.6249635E+04  6.0626784E+02
 1.4560000E+00  9.7005327E+04  6.0699130E+02
 1.4620000E+00  9.7367816E+04  6.0857464E+02
 1.4680000E+00  9.7603803E+04  6.0918519E+02
 1.4740000E+00  9.8396904E+04  6.1276203E+02
 1.4800000E+00  9.9483893E+04  6.1550798E+02
 1.4860000E+00  1.0040874E+05  6.1813882E+02
 1.4920000E+00  1.0158791E+05  6.2300286E+02
 1.4980000E+00  1.0406233E+05  6.3107204E+02
 1.5040000E+00  1.0358385E+05  6.2984757E+02
 1.5100000E+00  1.0469491E+05  6.3067299E+02
 1.5160000E+00  1.0441027E+05  6.2956339E+02
 1.5220000E+00  1.0496883E+05  6.3144792E+02
 1.5280000E+00  1.0548947E+05  6.3354478E+02
 1.5340000E+00  1.0698494E+05  6.3838707E+02
 1.5400000E+00  1.0739149E+05  6.4177782E+02
 1.5460000E+00  1.0847320E+05  6.4266688E+02
 1.5520000E+00  1.0827651E+05  6.4323823E+02
 1.5580000E+00  1.0935224E+05  6.4588234E+02
 1.5640000E+00  1.0932953E+05  6.4713159E+02
 1.5700000E+00  1.0884735E+05  6.4595219E+02
 1.5760000E+00  1.0958342E+05  6.4333452E+02
 1.5820000E+00  1.0948836E+05  6.4725247E+02
 1.5880000E+00  1.1003113E+05  6.4662176E+02
 1.5940000E+00  1.1039864E+05  6.4606889E+02
 1.6000000E+00  1.1001864E+05  6.4698113E+02
 1.6060000E+00  1.0978994E+05  6.4812495E+02
 1.6120000E+00  1.0998141E+05  6.4786197E+02
 1.6180000E+00  1.1021068E+05  6.4801841E+02
 1.6240000E+00  1.1089376E+05  6.5140030E+02
 1.6300000E+00  1.1101176E+05  6.4798102E+02
 1.6360000E+00  1.1034845E+05  6.5050571E+02
 1.6420000E+00  1.1118430E+05  6.4972233E+02
 1.6480000E+00  1.1074071E+05  6.4827865E+02
 1.6540000E+00  1.1068005E+05  6.5122130E+02
 1.6600000E+00  1.1137522E+05  6.5298888E+02
 1.6660000E+00  1.1145307E+05  6.4875120E+02
 1.6720000E+00  1.1163592E+05  6.4944541E+02
 1.6780000E+00  1.1169992E+05  6.5141390E+02
 1.6840000E+00  1.1124113E+05  6.5542949E+02
 1.6900000E+00  1.1161928E+05  6.5138052E+02
 1.6960000E+00  1.1242133E+05  6.5559508E+02
 1.7020000E+00  1.1194641E+05  6.5458733E+02
 1.7080000E+00  1.1195329E+05  6.5203364E+02
 1.7140000E+00  1.1220372E+05  6.5495611E+02
 1.7200000E+00  1.1224868E+05  6.5579178E+02
 1.7260000E+00  1.1245258E+05  6.5760103E+02
 1.7320000E+00  1.1274754E+05  6.5612869E+02
 1.7380000E+00  1.1300406E+05  6.5603817E+02
 1.7440000E+00  1.1228934E+05  6.5666837E+02
 1.7500000E+00  1.1308991E+05  6.5763832E+02
 1.7560000E+00  1.1311756E+05  6.5833125E+02
 1.7620000E+00  1.1313239E+05  6.5960773E+02
 1.7680000E+00  1.1284065E+05  6.5799989E+02
 1.7740000E+00  1.1296363E+05  6.5598071E+02
 1.7800000E+00  1.1392738E+05  6.6325291E+02
 1.7860000E+00  1.1370260E+05  6.5730828E+02
 1.7920000E+00  1.1439645E+05  6.6015345E+02
 1.7980000E+00  1.1362798E+05  6.5871362E+02
 1.8040000E+00  1.1422684E+05  6.6209877E+02
 1.8100000E+00  1.1471542E+05  6.5972483E+02
 1.8160000E+00  1.1399207E+05  6.6191418E+02
 1.8220000E+00  1.1459195E+05  6.6185528E+02
 1.8280000E+00  1.1475981E+05  6.6234352E+02
 1.8340000E+00  1.1410254E+05  6.5974752E+02
 1.8400000E+00  1.1509413E+05  6.6445324E+02
 1.8460000E+00  1.1495740E+05  6.6336894E+02
 1.8520000E+00  1.1510275E+05  6.6458499E+02
 1.8580000E+00  1.1485274E+05  6.6195215E+02
 1.8640000E+00  1.1545006E+05  6.6656140E+02
 1.8700000E+00  1.1471237E+05  6.6266099E+02
 1.8760000E+00  1.1552899E+05  6.6205811E+02
 1.8820000E+00  1.1520400E+05  6.6301599E+02
 1.8880000E+00  1.1404566E+05  6.6089603E+02
 1.8940000E+00  1.1465702E+05  6.6222482E+02
 1.9000000E+00  1.1463101E+05  6.6415948E+02
 1.9060000E+00  1.1480612E+05  6.6373587E+02
